idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,teu,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
771146,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"19,333333333314","0,083333333255723","3,5833333333139","0,083333333430346","3,75","23,083333333314",16682291,BRSAL,BRARE,2501,"Granel Sólido",0,0,"918,6",Desembarcados,"",""
790852,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,6666666665697","0,083333333430346","3,75","0,083333333255723","3,9166666666861","10,583333333256",17210207,BRSAL,BRARE,2501,"Granel Sólido",0,0,"726,7",Desembarcados,"",""
770730,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"11,166666666744","0,083333333255723","3,2500000001164",0,"3,3333333333721","14,500000000116",16661207,BRSAL,BRARE,2501,"Granel Sólido",0,0,"787,6",Desembarcados,"",""
773104,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"29,166666666744",0,"3,6666666665697",0,"3,6666666665697","32,833333333314",16700196,BRSAL,BRARE,2501,"Granel Sólido",0,0,"886,3",Desembarcados,"",""
778210,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333430346","3,9166666666861","0,083333333255723","4,0833333333721","4,2500000000582",16844480,BRSAL,BRARE,2501,"Granel Sólido",0,0,"901,3",Desembarcados,"",""
804179,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,"4,8333333333721","2,1666666665697","1,8333333333721","0,083333333430346","4,0833333333721","8,9166666667443",17644111,BRSAL,BRARE,2501,"Granel Sólido",0,0,"686,7",Desembarcados,"",""
793115,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"10,5","0,083333333430346","2,0000000000582","0,16666666651145","2,25","12,75",17416502,BRSAL,BRARE,2501,"Granel Sólido",0,0,"847,2",Desembarcados,"",""
800678,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","3,0833333334303",0,"3,1666666666861","3,3333333333721",17551665,BRSAL,BRARE,2501,"Granel Sólido",0,0,"709,1",Desembarcados,"",""
740853,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,3333333333721","1,1666666666279","6,5000000000582",0,"7,6666666666861","14,000000000058",15866013,BRSAL,BRARE,2501,"Granel Sólido",0,0,943,Desembarcados,"",""
796350,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"8,3333333332557","0,83333333325572","9,6666666667443","0,083333333255723","10,583333333256","18,916666666511",17390300,BRSAL,BRARE,2501,"Granel Sólido",0,0,"716,7",Desembarcados,"",""
736941,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"14,500000000116","0,083333333255723","2,3333333332557","0,083333333430346","2,4999999999418","17,000000000058",15863391,BRSAL,BRARE,2501,"Granel Sólido",0,0,"822,6",Desembarcados,"",""
800819,BRARE,"Cais Comercial","Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,"0,16666666668607","0,083333333255723","2,4999999999418","0,083333333430346","2,6666666666279","2,8333333333139",17552931,BRSAL,BRARE,2501,"Granel Sólido",0,0,"621,7",Desembarcados,"",""
772467,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","3,1666666666861","0,25000000011642","3,5000000000582","3,6666666667443",16691089,BRSAL,BRARE,2501,"Granel Sólido",0,0,"945,8",Desembarcados,"",""
790669,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,8333333334303",0,"4,2500000000582",0,"4,2500000000582","8,0833333334886",17207263,BRSAL,BRARE,2501,"Granel Sólido",0,0,"831,4",Desembarcados,"",""
800714,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,16666666668607","2,8333333333139","0,083333333255723","3,0833333332557","3,2499999999418",17552528,BRSAL,BRARE,2501,"Granel Sólido",0,0,"619,3",Desembarcados,"",""
797619,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,4166666666279","0,16666666668607","2,3333333332557","0,083333333430346","2,5833333333721",9,17425801,BRSAL,BRARE,2501,"Granel Sólido",0,0,736,Desembarcados,"",""
757507,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","5,0000000000582",0,"5,0833333333139","5,25",16273987,BRSAL,BRARE,2501,"Granel Sólido",0,0,"883,9",Desembarcados,"",""
750510,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"8,4999999999418","0,16666666668607","3,1666666666861","0,083333333430346","3,4166666668025","11,916666666744",16072026,BRSAL,BRARE,2501,"Granel Sólido",0,0,"829,2",Desembarcados,"",""
753613,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,0833333332557","0,083333333430346","2,3333333332557","0,083333333255723","2,4999999999418","8,5833333331975",16183087,BRSAL,BRARE,2501,"Granel Sólido",0,0,"747,8",Desembarcados,"",""
756226,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"77,000000000058","0,083333333255723","2,25",0,"2,3333333332557","79,333333333314",16263037,BRSAL,BRARE,2501,"Granel Sólido",0,0,"773,7",Desembarcados,"",""
778475,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333255723","0,083333333255723","3,5000000000582",0,"3,5833333333139","3,6666666665697",16845292,BRSAL,BRARE,2501,"Granel Sólido",0,0,"783,1",Desembarcados,"",""
753866,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333430346","3,0833333332557","0,083333333255723","3,2499999999418","3,4166666666279",16189853,BRSAL,BRARE,2501,"Granel Sólido",0,0,798,Desembarcados,"",""
791038,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"27,916666666686","2,9166666665697","2,5833333333721","0,16666666668607","5,6666666666279","33,583333333314",17210668,BRSAL,BRARE,2501,"Granel Sólido",0,0,"597,6",Desembarcados,"",""
751537,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333430346","0,16666666651145","5,5000000001164","0,083333333255723","5,7499999998836","5,8333333333139",16116158,BRSAL,BRARE,2501,"Granel Sólido",0,0,"991,1",Desembarcados,"",""
799253,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"14,916666666744",0,"4,0833333331975",0,"4,0833333331975","18,999999999942",17552169,BRSAL,BRARE,2501,"Granel Sólido",0,0,"702,2",Desembarcados,"",""
788441,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"5,6666666668025","0,16666666668607","2,5833333331975","0,083333333430346","2,8333333333139","8,5000000001164",17129586,BRSAL,BRARE,2501,"Granel Sólido",0,0,"799,5",Desembarcados,"",""
794885,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","3,8333333332557","3,6666666667443","0,083333333255723","7,5833333332557","7,7499999999418",17416515,BRSAL,BRARE,2501,"Granel Sólido",0,0,"773,1",Desembarcados,"",""
759529,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","2,4166666666861","0,083333333430346","2,5833333333721","2,7500000000582",16341339,BRSAL,BRARE,2501,"Granel Sólido",0,0,"762,4",Desembarcados,"",""
742245,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"17,33333333343","0,99999999994179","11,833333333314","0,083333333430346","12,916666666686","30,250000000116",15878049,BRSAL,BRARE,2501,"Granel Sólido",0,0,"714,4",Desembarcados,"",""
777749,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"2,9166666665697",0,"2,9166666665697","2,9166666665697",16841248,BRSAL,BRARE,2501,"Granel Sólido",0,0,"823,2",Desembarcados,"",""
788060,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"18,166666666686","0,083333333255723","2,6666666666279","0,083333333430346","2,8333333333139",21,17124280,BRSAL,BRARE,2501,"Granel Sólido",0,0,"696,2",Desembarcados,"",""
762199,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"21,166666666686","0,083333333255723","6,5833333333139",0,"6,6666666665697","27,833333333256",16378628,BRSAL,BRARE,2501,"Granel Sólido",0,0,"682,3",Desembarcados,"",""
753349,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"9,1666666666861","0,083333333255723","4,6666666666861","0,99999999994179","5,7499999998836","14,91666666657",16179752,BRSAL,BRARE,2501,"Granel Sólido",0,0,"879,4",Desembarcados,"",""
792387,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"3,5833333333139","0,66666666674428","4,2500000000582","4,2500000000582",17281346,BRSAL,BRARE,2501,"Granel Sólido",0,0,"623,8",Desembarcados,"",""
751550,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"5,3333333332557",0,3,"0,083333333430346","3,0833333334303","8,4166666666861",16116177,BRSAL,BRARE,2501,"Granel Sólido",0,0,"1019,6",Desembarcados,"",""
735801,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"32,083333333314",0,3,0,3,"35,083333333314",15863366,BRSAL,BRARE,2501,"Granel Sólido",0,0,"780,6",Desembarcados,"",""
790977,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333255723","0,25000000011642","2,9166666665697","0,083333333430346","3,2500000001164","3,3333333333721",17210585,BRSAL,BRARE,2501,"Granel Sólido",0,0,"664,6",Desembarcados,"",""
759779,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"4,8333333333721","0,083333333255723","2,8333333333139","0,25000000011642","3,1666666666861","8,0000000000582",16341592,BRSAL,BRARE,2501,"Granel Sólido",0,0,"724,2",Desembarcados,"",""
761730,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,1666666668025",0,"3,4999999998836",0,"3,4999999998836","4,6666666666861",16374781,BRSAL,BRARE,2501,"Granel Sólido",0,0,"964,3",Desembarcados,"",""
759565,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,41666666662786","4,6666666666861",0,"5,0833333333139","5,25",16341381,BRSAL,BRARE,2501,"Granel Sólido",0,0,"806,8",Desembarcados,"",""
795787,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"4,5833333332557","2,7500000000582","2,4999999999418","0,16666666668607","5,4166666666861","9,9999999999418",17384501,BRSAL,BRARE,2501,"Granel Sólido",0,0,"767,5",Desembarcados,"",""
760573,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,"1,7499999999418","2,4999999999418","0,25000000011642","4,5","4,5",16351880,BRSAL,BRARE,2501,"Granel Sólido",0,0,"793,8",Desembarcados,"",""
735462,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,15,"0,083333333255723","2,7500000000582",0,"2,8333333333139","17,833333333314",15863351,BRSAL,BRARE,2501,"Granel Sólido",0,0,"880,5",Desembarcados,"",""
792278,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"10,916666666628","6,4166666666279","3,5833333333139","0,083333333430346","10,083333333372",21,17280959,BRSAL,BRARE,2501,"Granel Sólido",0,0,"619,7",Desembarcados,"",""
759559,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,91666666668607","0,083333333255723","3,9999999999418","0,16666666668607","4,2499999998836","5,1666666665697",16341375,BRSAL,BRARE,2501,"Granel Sólido",0,0,"827,9",Desembarcados,"",""
760630,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","2,4166666666861","0,16666666668607","2,6666666666279","2,8333333333139",16351898,BRSAL,BRARE,2501,"Granel Sólido",0,0,"745,4",Desembarcados,"",""
760204,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"13,5","0,50000000005821","3,0833333332557","0,41666666680248","4,0000000001164","17,500000000116",16349386,BRSAL,BRARE,2501,"Granel Sólido",0,0,"791,5",Desembarcados,"",""
753040,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"13,333333333489","0,083333333255723","3,6666666667443","0,083333333255723","3,8333333332557","17,166666666744",16176949,BRSAL,BRARE,2501,"Granel Sólido",0,0,"787,7",Desembarcados,"",""
760405,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,3333333333139","1,5","3,1666666666861","0,083333333430346","4,7500000001164","6,0833333334303",16351697,BRSAL,BRARE,2501,"Granel Sólido",0,0,"774,6",Desembarcados,"",""
800235,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","3,0833333334303","0,083333333255723","3,2499999999418","3,4166666666279",17546937,BRSAL,BRARE,2501,"Granel Sólido",0,0,"719,6",Desembarcados,"",""
793859,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"8,6666666666279","0,16666666668607","3,1666666666861","0,083333333255723","3,4166666666279","12,083333333256",17400020,BRSAL,BRARE,2501,"Granel Sólido",0,0,"768,6",Desembarcados,"",""
745424,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,9999999999418","0,083333333430346","2,9166666665697","0,083333333430346","3,0833333334303","7,0833333333721",16006287,BRSAL,BRARE,2501,"Granel Sólido",0,0,"816,3",Desembarcados,"",""
799945,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"6,75","0,083333333255723","5,3333333332557","0,083333333430346","5,4999999999418","12,249999999942",17543454,BRSAL,BRARE,2501,"Granel Sólido",0,0,"785,7",Desembarcados,"",""
802385,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,"0,083333333255723","0,083333333255723","2,6666666668025","0,083333333255723","2,8333333333139","2,9166666665697",17577655,BRSAL,BRARE,2501,"Granel Sólido",0,0,"678,2",Desembarcados,"",""
788490,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"14,91666666657","0,083333333430346",3,"0,16666666668607","3,2500000001164","18,166666666686",17129635,BRSAL,BRARE,2501,"Granel Sólido",0,0,"665,6",Desembarcados,"",""
754572,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"84,416666666628","0,083333333430346","5,0833333333139","0,083333333255723","5,25","89,666666666628",16200817,BRSAL,BRARE,2501,"Granel Sólido",0,0,"716,6",Desembarcados,"",""
760779,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"3,4999999998836","0,083333333430346","3,2499999999418","0,083333333430346","3,4166666668025","6,9166666666861",16352544,BRSAL,BRARE,2501,"Granel Sólido",0,0,"784,1",Desembarcados,"",""
742193,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333255723","0,083333333255723","4,0000000001164","0,083333333255723","4,1666666666279","4,2499999998836",15878029,BRSAL,BRARE,2501,"Granel Sólido",0,0,"891,7",Desembarcados,"",""
754832,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"17,166666666744","0,083333333255723","2,9166666667443","0,083333333255723","3,0833333332557","20,25",16202765,BRSAL,BRARE,2501,"Granel Sólido",0,0,771,Desembarcados,"",""
777626,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"5,6666666666279",0,"3,4166666668025","0,083333333255723","3,5000000000582","9,1666666666861",16841104,BRSAL,BRARE,2501,"Granel Sólido",0,0,"818,5",Desembarcados,"",""
777933,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"58,5","0,083333333255723","3,3333333333721","0,083333333255723","3,4999999998836","61,999999999884",16843344,BRSAL,BRARE,2501,"Granel Sólido",0,0,"835,3",Desembarcados,"",""
761313,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","7,1666666666279","0,083333333430346","7,3333333333139","7,5",16369956,BRSAL,BRARE,2501,"Granel Sólido",0,0,891,Desembarcados,"",""
744658,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,8333333333721",0,"3,75","0,083333333430346","3,8333333334303","5,6666666668025",15965874,BRSAL,BRARE,2501,"Granel Sólido",0,0,"703,5",Desembarcados,"",""
760564,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"2,0000000000582","0,083333333255723","2,5833333333721","0,083333333255723","2,7499999998836","4,7499999999418",16351872,BRSAL,BRARE,2501,"Granel Sólido",0,0,"737,8",Desembarcados,"",""
742186,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"25,833333333372","0,16666666651145","3,3333333333721","0,083333333430346","3,5833333333139","29,416666666686",15878022,BRSAL,BRARE,2501,"Granel Sólido",0,0,"985,7",Desembarcados,"",""
800033,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333255723","0,16666666668607",3,"0,083333333430346","3,2500000001164","3,3333333333721",17543943,BRSAL,BRARE,2501,"Granel Sólido",0,0,"713,5",Desembarcados,"",""
757430,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,33333333337214","0,083333333255723","3,0833333334303","0,083333333255723","3,2499999999418","3,5833333333139",16273895,BRSAL,BRARE,2501,"Granel Sólido",0,0,"965,5",Desembarcados,"",""
750740,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666651145","0,083333333430346","2,9166666665697","0,083333333430346","3,0833333334303","3,2499999999418",16075416,BRSAL,BRARE,2501,"Granel Sólido",0,0,"911,4",Desembarcados,"",""
789973,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"9,1666666666861","0,083333333430346","4,4166666665697","0,25000000011642","4,7500000001164","13,916666666802",17202506,BRSAL,BRARE,2501,"Granel Sólido",0,0,"877,2",Desembarcados,"",""
796358,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","2,8333333334886","0,083333333255723",3,"3,1666666666861",17390308,BRSAL,BRARE,2501,"Granel Sólido",0,0,727,Desembarcados,"",""
800335,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"8,1666666667443","0,083333333255723","2,3333333334303","0,083333333255723","2,4999999999418","10,666666666686",17550568,BRSAL,BRARE,2501,"Granel Sólido",0,0,"686,9",Desembarcados,"",""
765816,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333430346","5,6666666666279","0,083333333255723","5,8333333333139",6,16526542,BRSAL,BRARE,2501,"Granel Sólido",0,0,"826,1",Desembarcados,"",""
759670,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,6666666666861","0,083333333430346","2,6666666666279","0,083333333255723","2,8333333333139","4,5",16341483,BRSAL,BRARE,2501,"Granel Sólido",0,0,"904,5",Desembarcados,"",""
778123,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,41666666680248","3,6666666665697","3,75","0,083333333430346","7,5","7,9166666668025",16843707,BRSAL,BRARE,2501,"Granel Sólido",0,0,"884,1",Desembarcados,"",""
751584,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"4,1666666668025",0,"4,1666666666279",0,"4,1666666666279","8,3333333334303",16116214,BRSAL,BRARE,2501,"Granel Sólido",0,0,"789,6",Desembarcados,"",""
771849,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,"0,083333333255723","14,000000000058","0,75","14,833333333314","23,833333333314",16685511,BRSAL,BRARE,2501,"Granel Sólido",0,0,"812,7",Desembarcados,"",""
795630,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"42,75",0,"3,2499999999418",0,"3,2499999999418","45,999999999942",17383875,BRSAL,BRARE,2501,"Granel Sólido",0,0,"717,9",Desembarcados,"",""
791293,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"5,1666666665697","0,083333333430346","2,8333333333139","0,083333333255723",3,"8,1666666665697",17256302,BRSAL,BRARE,2501,"Granel Sólido",0,0,"657,8",Desembarcados,"",""
763125,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"9,9999999999418","0,16666666668607","4,8333333333721","0,083333333255723","5,0833333333139","15,083333333256",16415983,BRSAL,BRARE,2501,"Granel Sólido",0,0,"730,2",Desembarcados,"",""
747344,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"22,666666666686","0,33333333337214","2,3333333332557","0,083333333255723","2,7499999998836","25,41666666657",16032051,BRSAL,BRARE,2501,"Granel Sólido",0,0,"860,8",Desembarcados,"",""
741913,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"15,500000000058","0,16666666668607","3,4999999998836","0,16666666668607","3,8333333332557","19,333333333314",15878015,BRSAL,BRARE,2501,"Granel Sólido",0,0,"853,9",Desembarcados,"",""
761747,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"5,0833333333139",0,"5,0833333333139","5,0833333333139",16374800,BRSAL,BRARE,2501,"Granel Sólido",0,0,"931,1",Desembarcados,"",""
751573,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,083333333430346","0,083333333255723","3,3333333333721","0,083333333255723","3,4999999998836","3,5833333333139",16116200,BRSAL,BRARE,2501,"Granel Sólido",0,0,"935,6",Desembarcados,"",""
784635,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,5833333332557",0,"3,3333333333721",0,"3,3333333333721","4,9166666666279",17027529,BRSAL,BRARE,2501,"Granel Sólido",0,0,"778,8",Desembarcados,"",""
795752,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"71,083333333314","0,083333333430346","3,6666666665697","0,33333333337214","4,0833333333721","75,166666666686",17384468,BRSAL,BRARE,2501,"Granel Sólido",0,0,"758,5",Desembarcados,"",""
760951,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333430346","4,2499999998836","0,083333333430346","4,4166666667443","4,5833333334303",16353551,BRSAL,BRARE,2501,"Granel Sólido",0,0,"769,3",Desembarcados,"",""
757021,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"3,2499999999418","0,083333333430346","3,3333333333721","3,3333333333721",16270765,BRSAL,BRARE,2501,"Granel Sólido",0,0,"926,2",Desembarcados,"",""
792671,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,"4,7499999999418","0,083333333255723","4,8333333331975","4,8333333331975",17285056,BRSAL,BRARE,2501,"Granel Sólido",0,0,695,Desembarcados,"",""
764475,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"14,666666666628","0,083333333255723","3,2500000001164","0,083333333255723","3,4166666666279","18,083333333256",16500201,BRSAL,BRARE,2501,"Granel Sólido",0,0,782,Desembarcados,"",""
783770,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"10,5","0,083333333255723","6,5833333334886","0,083333333255723","6,75","17,25",17005477,BRSAL,BRARE,2501,"Granel Sólido",0,0,"782,5",Desembarcados,"",""
753537,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"0,16666666668607","0,083333333255723","2,8333333334886","0,083333333255723",3,"3,1666666666861",16183069,BRSAL,BRARE,2501,"Granel Sólido",0,0,"952,7",Desembarcados,"",""
792010,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"32,083333333314","0,083333333430346","2,4999999999418",0,"2,5833333333721","34,666666666686",17275479,BRSAL,BRARE,2501,"Granel Sólido",0,0,"563,6",Desembarcados,"",""
777745,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,0833333333721",0,"3,5000000000582",0,"3,5000000000582","4,5833333334303",16841244,BRSAL,BRARE,2501,"Granel Sólido",0,0,790,Desembarcados,"",""
797335,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,"1,3333333334886","0,083333333255723","4,0833333333721",0,"4,1666666666279","5,5000000001164",17416545,BRSAL,BRARE,2501,"Granel Sólido",0,0,"674,8",Desembarcados,"",""
